"StationUID","StationID","AuthorityID","StationNameZh_tw","StationNameEn","PositionLat","PositionLon","GeoHash","StationAddressZh_tw","StationAddressEn","StopDescription","BikesCapacity","LocationCity","LocationCityCode","LocationTown","LocationTownCode","InfoDate"
"TPE500108124",500108124,"TPE","YouBike2.0_湖興公園","YouBike2.0_Huxing Park",25.06671,121.58913,"wsqqwg680","成功路二段250巷23弄/成功路二段312巷","Aly. 23, Ln. 250, Sec. 2, Chenggong Rd. & Ln. 312, Sec. 2, Chenggong Rd. Intersection",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500108126",500108126,"TPE","YouBike2.0_安泰街(康樂橋下)","YouBike2.0_Antai St.(Kangle Bridge)",25.07849,121.61666,"wsqqxmqsc","安泰街(康樂橋下)","Antai St.(Kangle Bridge)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108127",500108127,"TPE","YouBike2.0_康樂綠地","YouBike2.0_Kangle Greens",25.07539,121.6203,"wsqqxsc4w","康樂街191巷/康樂街","Ln. 191, Kangle St. &  Kangle St. Intersection",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108128",500108128,"TPE","YouBike2.0_捷運港墘站(1號出口)","YouBike2.0_MRT Gangqian Sta. (Exit 1)",25.08004,121.57568,"wsqqwt8ty","內湖路一段663號前","No. 663, Sec. 1, Neihu Rd.",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500108129",500108129,"TPE","YouBike2.0_明美公園(行善路333巷)","YouBike2.0_Mingmei Park (Ln. 333, Xingshan Rd.)",25.06058,121.5866,"wsqqwf0sm","行善路333巷92號前","No. 92, Ln. 333, Xingshan Rd.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500108130",500108130,"TPE","YouBike2.0_行善路383巷","YouBike2.0_Ln. 383, Xingshan Rd.",25.06365,121.58609,"wsqqwf8q3","行善路383巷27號對側","No. 27, Ln. 383, Xingshan Rd. (Opposite)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500108131",500108131,"TPE","YouBike2.0_舊宗新湖三路口","YouBike2.0_Jiuzong Rd. & Xinhu 3rd Rd. Intersection",25.06321,121.57681,"wsqqwd9ec","舊宗路一段/新湖三路(南側)","Sec. 1, Jiuzong Rd. & Xinhu 3rd Rd. Intersection (South)",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500108132",500108132,"TPE","YouBike2.0_內湖運動公園","YouBike2.0_Neihu Sports Park",25.06766,121.57459,"wsqqw7rvt","舊宗路二段/民權東路六段11巷","Sec. 2, Jiuzong Rd. & Ln. 11, Sec. 6, Minquan E. Rd. Intersection",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500108133",500108133,"TPE","YouBike2.0_內湖路三段326巷口","YouBike2.0_Ln. 326, Sec. 3, Neihu Rd.",25.08968,121.58352,"wsqqwxqmv","內湖路三段326巷/內湖路三段","Ln. 326, Sec. 3, Neihu Rd. & Sec. 3, Neihu Rd. Intersection",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108134",500108134,"TPE","YouBike2.0_成功公園","YouBike2.0_Chengong Park",25.08416,121.59665,"wsqqwyrvz","成功路四段223巷/成功路四段223巷6弄","Ln. 223, Sec. 4, Chenggong Rd. & Aly. 6, Ln. 223, Sec. 4, Chenggong Rd. Intersection",NA,11,NA,NA,NA,NA,"2023-05-31"
"TPE500108135",500108135,"TPE","YouBike2.0_康寧路三段189巷93弄口","YouBike2.0_Aly. 93, Ln. 189, Sec. 3, Kangning Rd.",25.0735,121.61258,"wsqqxk7xd","康寧路三段189巷/康寧路三段189巷93弄","Ln. 189, Sec. 3, Kangning Rd. & Aly. 93, Ln. 189, Sec. 3, Kangning Rd. Intersection",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500108136",500108136,"TPE","YouBike2.0_中國醫藥大學附設醫院臺北分院","YouBike2.0_China Medical University Hospital (Taipei Branch)",25.08227,121.5909,"wsqqwy5fc","內湖路二段368號對側","No. 368, Sec. 2, Neihu Rd. (Opposite)",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500108137",500108137,"TPE","YouBike2.0_康樂抽水站","YouBike2.0_Kangle Pumping Station",25.06643,121.61732,"wsqqx7pn8","東湖路160巷23號","No. 23, Ln. 160, Donghu Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108138",500108138,"TPE","YouBike2.0_環山路三段16巷口","YouBike2.0_Ln. 16, Sec. 3, Huanshan Rd.",25.08464,121.57945,"wsqqwwe2w","環山路三段/環山路三段16巷口(東南側)","Sec. 3, Huanshan Rd. & Ln. 16, Sec. 3, Huanshan Rd. Intersection (Southeast)",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500108139",500108139,"TPE","YouBike2.0_文德一號綠地","YouBike2.0_Wende Green No.1",25.0786,121.58302,"wsqqwtqj3","內湖區文德路91號旁","No. 91, Wende Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108140",500108140,"TPE","YouBike2.0_臺北花市","YouBike2.0_Taipei Flowers Auction",25.06265,121.57427,"wsqqw6x8t","新湖三路28號前人行道","No. 28, Xinhu 3rd Rd.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500108141",500108141,"TPE","YouBike2.0_行善社會住宅","YouBike2.0_Xingshan Social Housing",25.06126,121.58201,"wsqqwdm26","行愛路與新湖一路口西南側","Xing'ai Rd. & Xinhu 1st Rd. Intersection (Southwest)",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500108142",500108142,"TPE","YouBike2.0_康寧路三段99巷17弄口","YouBike2.0_Aly. 17, Ln. 99, Sec. 3, Kangning Rd.",25.0721,121.60991,"wsqqxk1xs","康寧路三段99巷19號對側","No. 19, Ln. 99, Sec. 3, Kangning Rd. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108143",500108143,"TPE","YouBike2.0_堤頂大道二段407巷口","YouBike2.0_Ln. 407, Sec. 2, Tiding Blvd.",25.08019,121.56316,"wsqqwjxwd","堤頂大道二段405號前","No. 405, Sec. 2, Tiding Blvd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108144",500108144,"TPE","YouBike2.0_海德堡科技大樓","YouBike2.0_Heidelberg Science & Technology Building",25.08156,121.56227,"wsqqwjyyw","堤頂大道二段473號前","No. 473, Sec. 2, Tiding Blvd.",NA,12,NA,NA,NA,NA,"2023-05-31"
"TPE500108145",500108145,"TPE","YouBike2.0_致伸科技大樓","YouBike2.0_Primax Headquarters Building",25.08067,121.5656,"wsqqwmc37","瑞光路669號旁","No. 669, Ruiguang Rd.",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500108146",500108146,"TPE","YouBike2.0_內湖路一段288巷口","YouBike2.0_Ln. 288, Sec. 1, Neihu Rd.",25.08202,121.56861,"wsqqwq593","內湖路一段290號前","No. 290, Sec. 1, Neihu Rd.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500108147",500108147,"TPE","YouBike2.0_大都會客運內湖站","YouBike2.0_Mtc Bus (Neihu)",25.06749,121.57784,"wsqqwe6k9","民權東路六段11巷25號對側","No. 25, Ln. 11, Sec. 6, Minquan E. Rd. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108148",500108148,"TPE","YouBike2.0_瑞湖公園","YouBike2.0_Ruihu Park",25.06888,121.57711,"wsqqwe9sz","民權東路六段15巷/民權東路六段19巷","Aly. 15, Sec. 6, Minquan E. Rd. & Aly. 19, Sec. 6, Minquan E. Rd. Intersection",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108150",500108150,"TPE","YouBike2.0_台灣世曦大樓","YouBike2.0_CECI Engineering Consultants, Inc.",25.07345,121.57848,"wsqqws6xr","陽光街323號","No. 323, Yangguang St.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500108151",500108151,"TPE","YouBike2.0_遠雄時代總部","YouBike2.0_Farglory Group",25.07821,121.57103,"wsqqwmm74","瑞光路423號","No. 423, Yangguang St.",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500108152",500108152,"TPE","YouBike2.0_瑞光路358巷口","YouBike2.0_Ln. 358, Ruiguang Rd.",25.07733,121.5727,"wsqqwmnw1","瑞光路/瑞光路358巷","Ruiguang Rd. & Ln. 358, Ruiguang Rd. Intersection",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500108153",500108153,"TPE","YouBike2.0_大港墘公園(洲子街)","YouBike2.0_Dagangqian Park (Zhouzi St.)",25.07897,121.5737,"wsqqwmrr8","洲子街/瑞光路393巷","Zhouzi St. & Ln. 393, Ruiguang Rd. Intersection",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500108154",500108154,"TPE","YouBike2.0_世紀經貿","YouBike2.0_Century Trade Building",25.08049,121.57361,"wsqqwmz0q","內湖路一段396號","No. 396, Sec. 1, Neihu Rd.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500108156",500108156,"TPE","YouBike2.0_民權東路六段56巷口","YouBike2.0_Ln. 56, Sec. 6, Minquan E. Rd.",25.06805,121.58488,"wsqqwerrv","民權東路六段56巷7號對側","No. 7, Ln. 56, Sec. 6, Minquan E. Rd. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108157",500108157,"TPE","YouBike2.0_新湖三行忠路72巷口","YouBike2.0_Xinhu 3rd Rd. & Ln. 146, Xinhu 2nd Rd. Intersection",25.06605,121.58206,"wsqqwejk7","新湖三路/行忠路72巷","No. 122、124, Xinhu 3rd Rd. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108158",500108158,"TPE","YouBike2.0_新湖三新湖二146巷口","YouBike2.0_Xinhu 3rd Rd. & Ln. 146, Xinhu 2nd Rd. Intersection",25.06407,121.57787,"wsqqwdf2c","新湖三路122、124號對側","No. 122、124, Xinhu 3rd Rd. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500108159",500108159,"TPE","YouBike2.0_舊宗新湖二路口","YouBike2.0_Jiuzong Rd. & Xinhu 2nd Rd. Intersection",25.06151,121.57811,"wsqqwd63z","舊宗路一段/新湖二路(南側)","Sec. 1, Jiuzong Rd. & Xinhu 2nd Rd. Intersection (South)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500108160",500108160,"TPE","YouBike2.0_新光基湖大樓","YouBike2.0_Shinkong Jihu Building",25.08152,121.56489,"wsqqwmby7","基湖路12號","No. 12, Jihu Rd.",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500108161",500108161,"TPE","YouBike2.0_內湖路一段120巷15弄","YouBike2.0_Aly. 15, Ln. 120, Sec. 1, Neihu Rd.",25.08203,121.56298,"wsqqwnp3q","內湖路一段120巷15弄8號對側","No. 8, Aly. 15, Ln. 120, Sec. 1, Neihu Rd. (Opposite)",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500108162",500108162,"TPE","YouBike2.0_北勢湖環保公園(堤頂大道側)","YouBike2.0_Beishihu Environmental Protection Park",25.08318,121.56154,"wsqqwnq2j","堤頂大道二段501號前","No. 501, Sec. 2, Tiding Blvd.",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500108164",500108164,"TPE","YouBike2.0_達爾文大樓","YouBike2.0_Darwin Building",25.07941,121.57277,"wsqqwmwd4","洲子街61號","No. 61, Zhouzi St.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500109001",500109001,"TPE","YouBike2.0_承德路七段304巷口","YouBike2.0_Ln. 304, Sec. 7, Chengde Rd.",25.1168,121.5048,"wsqquum5g","承德路七段306-308號(前)","No. 306-308, Chengde Rd. (Front)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500109002",500109002,"TPE","YouBike2.0_洲美運動公園","YouBike2.0_Zhoumei Sports Park",25.10981,121.49886,"wsqqug0g0","洲美街271號(對面)","No. 271, Zhoumei St. (Front)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500109003",500109003,"TPE","YouBike2.0_榮華二明德路口","YouBike2.0_Ronghua 2nd & Mingde Rd. Intersection",25.11357,121.52255,"wsqqv7f10","明德路212號(榮華二路側人行道)","No. 212, Mingde Rd. (Ronghua 2nd Rd. Side)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500109004",500109004,"TPE","YouBike2.0_捷運明德站(1號出口)","YouBike2.0_MRT Mingde Station (Exit 1)",25.10896,121.51936,"wsqqv4zwq","西安街一段明德路口(東南側)","Sec.1, Xi'an St. & Mingde Rd. (Southeast)",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500109005",500109005,"TPE","YouBike2.0_文林建民路口","YouBike2.0_Wenlin & Jianmin Intersection",25.10788,121.51457,"wsqqv4u0n","文林北路214-216號(前)","No. 214-216, Wenlin N. Rd. (Front)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500109006",500109006,"TPE","YouBike2.0_永欣綠地","YouBike2.0_Yongxin Greens",25.12416,121.52607,"wsqqvmswf","行義路10巷2號(旁)","No, 2, Ln. 10, Xingyi Rd. (Side)",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500109007",500109007,"TPE","YouBike2.0_關渡宮","YouBike2.0_Guandu Temple",25.11739,121.46288,"wsqqguqx6","知行路360號(旁)","No. 360, Zhixing Rd.",NA,40,NA,NA,NA,NA,"2023-05-31"
"TPE500109008",500109008,"TPE","YouBike2.0_關渡自然公園","YouBike2.0_Guandu Nature Park",25.11884,121.46912,"wsqquhepg","關渡路68號(對面)","No. 68, Guandu Rd. (Opposite)",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500109009",500109009,"TPE","YouBike2.0_關渡醫院","YouBike2.0_Taipei Guandu hospital",25.1203,121.4665,"wsqquj10q","知行路235巷7號(對面)","No. 7, Ln. 235, Zhixing Rd. (Opposite)",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500109010",500109010,"TPE","YouBike2.0_捷運忠義站(1號出口)","YouBike2.0_MRT Zhongyi Sta. (Exit 1)",25.13149,121.47365,"wsqqupn3t","中央北路四段262號(對面)","No. 262, Sec. 4, Zhongyang N. Rd. (Opposite)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500109011",500109011,"TPE","YouBike2.0_捷運關渡站(1號出口)","YouBike2.0_MRT Guandu Sta. (Exit 1)",25.12397,121.46712,"wsqquj9tt","大度路三段270巷/立功街55巷(西南側)","Ln. 270, Sec. 3, Dadu Rd. & Ln. 55, Ligong St. (Southwest)",NA,54,NA,NA,NA,NA,"2023-05-31"
"TPE500109012",500109012,"TPE","YouBike2.0_捷運關渡站(2號出口)","YouBike2.0_MRT Guandu Sta. (Exit 2)",25.12618,121.46737,"wsqqun1fd","捷運關渡站2號出口外人行道","Ln. 583, Sec. 4, Zhongyang N. Rd. Intersection",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500109013",500109013,"TPE","YouBike2.0_中央北路四段540巷口","YouBike2.0_Ln. 540, Sec. 4, Zhongyang N. Rd. Intersection",25.12796,121.46782,"wsqqun6hv","中央北路四段529號(對面)","No. 529, Sec. 4, Zhongyang N. Rd. (Opposite)",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500109014",500109014,"TPE","YouBike2.0_大度立德路口","YouBike2.0_Dadu & Lide Rd. Intersection",25.1231,121.47092,"wsqqujs2t","大度路三段立德路口(西北側)","Sec. 3, Dadu Rd. & Lide Rd. Intersection (Northwest)",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500109015",500109015,"TPE","YouBike2.0_捷運復興崗站(1號出口)","YouBike2.0_MRT Fuxinggang Sta. (Exit 1)",25.1378,121.4863,"wsqrh2pw7","中央北路三段9-1號(對面)","No. 9-1, Sec. 3, Zhongyang N. Rd. (Opposite)",NA,45,NA,NA,NA,NA,"2023-05-31"
"TPE500109016",500109016,"TPE","YouBike2.0_捷運復興崗站旅客服務中心","YouBike2.0_MRT Fuxinggang Sta Tourist Information Center",25.13666,121.48159,"wsqqurupw","中央北路三段185號(前方)","No. 185, Sec. 3, Zhongyang N. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500109017",500109017,"TPE","YouBike2.0_豐年公園","YouBike2.0_Fengnian Park",25.13475,121.49613,"wsqquxwu9","大業路529號(對面)","No. 259, Daye Rd. (Opposite)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500109018",500109018,"TPE","YouBike2.0_稻香重三路口","YouBike2.0_Daoxiang Chongshan Rd. Intersection",25.13997,121.48967,"wsqrh8d4f","稻香重三路口(對面路側)","Daoxiang & Chongshan Rd. Intersection",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500109019",500109019,"TPE","YouBike2.0_國防大學政治作戰學院","YouBike2.0_Fu Hsing Kang College",25.13776,121.49345,"wsqrh8hy4","中央北路二段167號(對面)","No. 167, Sec. 2, Zhongyang N. Rd. (Opposite)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500109020",500109020,"TPE","YouBike2.0_秀山區民活動中心","YouBike2.0_Xiushan Community Center",25.14582,121.49303,"wsqrh9st0","秀山路50號(旁)","No. 50, Xiushan Rd.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500109022",500109022,"TPE","YouBike2.0_大業大同街口","YouBike2.0_Daye Datong St. Intersection",25.13691,121.49987,"wsqrhb190","大業路671號(對面)","No. 671, Daye Rd. (Opposite)",NA,42,NA,NA,NA,NA,"2023-05-31"
"TPE500109023",500109023,"TPE","YouBike2.0_捷運新北投站","YouBike2.0_MRT Xinbeitou Station",25.13733,121.50339,"wsqrhbh5d","中和街10號(對面)","No. 10, Zhonghe St. (Opposite)",NA,42,NA,NA,NA,NA,"2023-05-31"
"TPE500109024",500109024,"TPE","YouBike2.0_捷運北投站","YouBike2.0_MRT Beitou Station",25.13187,121.499,"wsqquz0gg","光明路2巷3號(對面)","No. 3, Ln. 2, Guangming Rd. (Opposite)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500109025",500109025,"TPE","YouBike2.0_捷運奇岩站(三合街)","YouBike2.0_MRT Qiyan Station(Sanhe St.)",25.12634,121.50099,"wsqquy47d","三合街二段486號(旁)","No. 486, Sec. 2, Sanhe St.",NA,40,NA,NA,NA,NA,"2023-05-31"
"TPE500109026",500109026,"TPE","YouBike2.0_八仙里辦公處","YouBike2.0_Baxian Village Office",25.12297,121.50158,"wsqquv6zb","北投路一段臨20號(旁)","No. 20, Sec. 1, Beitou Rd.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500109027",500109027,"TPE","YouBike2.0_清江國小","YouBike2.0_Qingjiang Elementary School",25.12725,121.50676,"wsqquyq8b","公舘路198號(對面)","No. 198, Gongguan Rd. (Opposite)",NA,58,NA,NA,NA,NA,"2023-05-31"
"TPE500109028",500109028,"TPE","YouBike2.0_大業路300巷口","YouBike2.0_Ln. 300, Daye Rd. Intersction",25.12814,121.49782,"wsqquy2n0","大業路302號(前)","No. 302, Daye Rd.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500109029",500109029,"TPE","YouBike2.0_立農公園","YouBike2.0_Linong Park",25.11798,121.50342,"wsqquus4f","承德路七段/吉利街(西北側)","Sec. 7, Chengde Rd. & Jili St. (Northwest)",NA,21,NA,NA,NA,NA,"2023-05-31"
"TPE500109030",500109030,"TPE","YouBike2.0_北投奇岩長青樂活大樓","YouBike2.0_Beitou Qiyan Elderly Service Center",25.12666,121.50373,"wsqquyhm6","三合街一段119號(前)","No. 119, Sec. 1, Sanhe St.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500109031",500109031,"TPE","YouBike2.0_捷運唭哩岸站(2號出口)","YouBike2.0_MRT Qilian Sta. (Exit 2)",25.12087,121.50523,"wsqquvj7t","西安街二段345-349號(對面)","No. 345, Sec. 2, Xi'an St. (Opposite)",NA,54,NA,NA,NA,NA,"2023-05-31"
"TPE500109032",500109032,"TPE","YouBike2.0_北投運動中心","YouBike2.0_Beitou Sports Center",25.11666,121.50962,"wsqqvh2e5","石牌路一段39巷100號(旁)","No. 100, Ln. 39, Sec. 1, Shipai Rd.",NA,60,NA,NA,NA,NA,"2023-05-31"
"TPE500109033",500109033,"TPE","YouBike2.0_陽明大學","YouBike2.0_National Yangming Jiaotong University",25.11912,121.51223,"wsqqvhf92","東華街二段136號(對面)","No. 136, Sec. 2, Donghua St. (Opposite)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500109034",500109034,"TPE","YouBike2.0_捷運石牌站(2號出口)","YouBike2.0_MRT Shipai Sta. (Exit 2)",25.11451,121.51567,"wsqqv5vn8","東華街一段526號(對面)","No. 526, Sec. 1, Donghua St. (Opposite)",NA,56,NA,NA,NA,NA,"2023-05-31"
"TPE500109035",500109035,"TPE","YouBike2.0_台北護理大學","YouBike2.0_National Taipei University of Nursing and Health Sciences",25.11752,121.51662,"wsqqvht8n","石牌路二段100號(前)","No. 100, Sec. 2, Shipai Rd.",NA,28,NA,NA,NA,NA,"2023-05-31"
"TPE500109036",500109036,"TPE","YouBike2.0_捷運石牌站(1號出口)","YouBike2.0_MRT Shipai Sta. (Exit 1)",25.11593,121.51435,"wsqqvhhnc","石牌路一段139號(對面)","No. 319, Sec. 1, Shipai Rd. (Opposite)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500109037",500109037,"TPE","YouBike2.0_振興醫院","YouBike2.0_Cheng Hsin General Hospital",25.11753,121.52186,"wsqqvk980","明德路365號(前)","No. 365, Mingde Rd.",NA,36,NA,NA,NA,NA,"2023-05-31"
"TPE500109039",500109039,"TPE","YouBike2.0_石牌國小","YouBike2.0_Shipai Elementary School",25.1144,121.51307,"wsqqv5gjg","石牌路一段142號(對面)","No. 142, Sec. 1, Shipai Rd. (Opposite)",NA,26,NA,NA,NA,NA,"2023-05-31"
"TPE500109040",500109040,"TPE","YouBike2.0_振興公園","YouBike2.0_Zhenxing Park",25.11865,121.5235,"wsqqvkdww","天母西路109號(對面)","No. 109, Tianmu W. Rd. (Opposite)",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500109041",500109041,"TPE","YouBike2.0_立農國小","YouBike2.0_Linong Elementary School",25.11978,121.50422,"wsqquuutm","立農街一段201號(對面)","No. 201, Sec. 1, Linong St. (Opposite)",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500109042",500109042,"TPE","YouBike2.0_承德路七段280巷口","YouBike2.0_No. 280, Sec. 7, Chengde Rd. Intersection",25.11587,121.50576,"wsqquujy9","承德路七段260號(前)","No. 260, Sec. 7, Chengde Rd.",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500109043",500109043,"TPE","YouBike2.0_致遠一路二段11巷","YouBike2.0_Ln. 11, Sec. 2, Zhiyuan 1st Rd.",25.11093,121.51382,"wsqqv579v","自強街61巷8號(旁)","No. 8, Ln. 61, Ziqiang St.",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500109044",500109044,"TPE","YouBike2.0_榮富公園","YouBike2.0_Rongfu Park",25.1137,121.52437,"wsqqv7g3g","榮華三路2號(旁)","No. 2, Ronghua 3rd Rd.",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500109045",500109045,"TPE","YouBike2.0_中正高中","YouBike2.0_Zhongzheng Senior High School",25.10467,121.51654,"wsqqv4jtk","文林北路77號(前)","No. 77, Wenlin N. Rd.",NA,31,NA,NA,NA,NA,"2023-05-31"
"TPE500109046",500109046,"TPE","YouBike2.0_立功立德路口","YouBike2.0_Ligong & Lide Rd. Intersection",25.12501,121.47158,"wsqqujugu","立德路15號(前)","No.15, Lide Rd. (Front)",NA,32,NA,NA,NA,NA,"2023-05-31"
"TPE500109047",500109047,"TPE","YouBike2.0_中央北路四段30巷口","YouBike2.0_Ln.40, Sec.4, Zhongyang N. Rd.",25.13539,121.478,"wsqqurc86","中央北路四段32號(旁)","No. 32, Sec.4, Zhongyang Rd. (Side)",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500109048",500109048,"TPE","YouBike2.0_陽明交大圖書館","YouBike2.0_National Yang-Ming University Library",25.12081,121.51352,"wsqqvj57q","陽明交大圖書館後方機車停車場","Parking lot at the back of the NYCU Library",NA,37,NA,NA,NA,NA,"2023-05-31"
"TPE500109049",500109049,"TPE","YouBike2.0_捷運新北投站(2號出口)","YouBike2.0_MRT Xinbeitou Sta. (Exit 2)",25.13675,121.50224,"wsqrhb50p","光明路225號(對面)","No. 225, Guangming Rd. (Opposite)",NA,11,NA,NA,NA,NA,"2023-05-31"
"TPE500109050",500109050,"TPE","YouBike2.0_復興公園","YouBike2.0_Fuxing Park",25.13872,121.5021,"wsqrhb75s","中和街61號對側","No. 61, Zhonghe St.",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500109051",500109051,"TPE","YouBike2.0_承德石牌路口","YouBike2.0_Chengde Rd. & Shipai Rd. Intersection",25.11272,121.50922,"wsqqv58k4","承德路七段與石牌路一段口北側","Sec. 7, Chengde Rd. & Sec. 1, Shipai Rd. Intersection (North)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500109052",500109052,"TPE","YouBike2.0_承德路七段188巷口","YouBike2.0_Ln. 188, Sec. 7, Chengde Rd. Intersection",25.11416,121.50771,"wsqqugzhw","承德路七段192-198號前","No. 192-198, Sec. 7, Chengde Rd.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500109053",500109053,"TPE","YouBike2.0_捷運明德站(3號出口)","YouBike2.0_MRT Mingde Sta.(Exit.3)",25.11,121.51841,"wsqqv5ph2","明德路95號","No. 95, Mingde Rd.",NA,41,NA,NA,NA,NA,"2023-05-31"
"TPE500109054",500109054,"TPE","YouBike2.0_大豐公園","YouBike2.0_Dafeng Park",25.13102,121.50408,"wsqquyuwf","大興街145號前","No. 145, Dasing St.",NA,39,NA,NA,NA,NA,"2023-05-31"
"TPE500109055",500109055,"TPE","YouBike2.0_洲美公園","YouBike2.0_Zhoumei Park",25.10032,121.50599,"wsqqucmgy","福美路199號旁","No. 199, Fumei Rd.",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500109056",500109056,"TPE","YouBike2.0_中和街455巷11弄","YouBike2.0_Aly. 11, Ln. 455, Zhonghe St.",25.14319,121.49621,"wsqrh9nvd","中和街455巷11弄6-8號(前)","No. 6-8, Aly. 11, Ln. 455, Zhonghe St.",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500109057",500109057,"TPE","YouBike2.0_洲美蜆仔港公園","YouBike2.0_Zhoumei Xianzaigang Park",25.10065,121.51107,"wsqqv13tv","洲美蜆仔港公園西南側(福美路側)","Zhoumei Xianzaigang Park(Southwest)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500109058",500109058,"TPE","YouBike2.0_文化三杏林一路口","YouBike2.0_Wenhua 3rd Rd. & Xinglin 1st Rd. Intersection",25.14058,121.49915,"wsqrhb8yr","杏林一路3號(旁)","No. 3, Xinglin 1st Rd.",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500109059",500109059,"TPE","YouBike2.0_珠海復興一路口","YouBike2.0_Zhuhai Rd. & Fuxing 1st Rd. Intersection",25.14045,121.50446,"wsqrhbsve","珠海路/復興一路口(東側)","Zhuhai Rd. & Fuxing 1st Rd. Intersection (East)",NA,15,NA,NA,NA,NA,"2023-05-31"
